NOVA GRANADA,3533007,FRONTERA-MG,SBFT,-,26.92
NOVA GRANADA,3533007,SAO JOSE DO RIO PRET,SBSR,-,36.66
NOVA GRANADA,3533007,BARRETOS,SBBT,83625,76.92
NOVA GUATAPORANGA,3533106,URUBUPUNGA,SBUP,83617,58.57
NOVA GUATAPORANGA,3533106,PRESIDENTE PRUDENTE,SBDN,83716,97.97
NOVA GUATAPORANGA,3533106,ARACATUBA,SBAU,83672,127.81
NOVA INDEPENDÊNCIA,3533205,URUBUPUNGA,SBUP,83617,37.78
NOVA INDEPENDÊNCIA,3533205,ARACATUBA,SBAU,83672,111.52
NOVA INDEPENDÊNCIA,3533205,PRESIDENTE PRUDENTE,SBDN,83716,116.53
NOVAIS,3533254,SAO JOSE DO RIO PRET,SBSR,-,54.81
NOVAIS,3533254,BARRETOS,SBBT,83625,55.61
NOVAIS,3533254,FRONTERA-MG,SBFT,-,83.37
NOVA LUZITÂNIA,3533304,ARACATUBA,SBAU,83672,34.07
NOVA LUZITÂNIA,3533304,SAO JOSE DO RIO PRET,SBSR,-,88.46
NOVA LUZITÂNIA,3533304,LINS,SBLN,83674,102.29
NOVA ODESSA,3533403,CAMPINAS (AEROPORTO),SBKP,83721,32.16
NOVA ODESSA,3533403,SAO ROQUE,SBRQ,83058,85.77
NOVA ODESSA,3533403,PIRASSUNUNGA,SBYS,83671,88.76
NOVO HORIZONTE,3533502,LINS,SBLN,83674,53.17
NOVO HORIZONTE,3533502,SAO JOSE DO RIO PRET,SBSR,-,75.33
NOVO HORIZONTE,3533502,BAURU (AEROPORTO),SBBU,83722,97.19
NUPORANGA,3533601,FRANCA,SBFC,83630,34.23
NUPORANGA,3533601,RIBEIRAO PRETO,SBRP,83668,46.2
NUPORANGA,3533601,BARRETOS,SBBT,83625,91.61
OCAUÇU,3533700,MARILHA - SP,SBML,-,28.76
OCAUÇU,3533700,ASSIS - S,SBAS,-,56.88
OCAUÇU,3533700,LINS,SBLN,83674,87.56
ÓLEO,3533809,BAURU (AEROPORTO),SBBU,83722,77.46
ÓLEO,3533809,MARILHA - SP,SBML,-,102.12
ÓLEO,3533809,ASSIS - S,SBAS,-,115.06
OLÍMPIA,3533908,BARRETOS,SBBT,83625,40.01
OLÍMPIA,3533908,SAO JOSE DO RIO PRET,SBSR,-,46.9
OLÍMPIA,3533908,FRONTERA-MG,SBFT,-,52.5
ONDA VERDE,3534005,SAO JOSE DO RIO PRET,SBSR,-,25.91
ONDA VERDE,3534005,FRONTERA-MG,SBFT,-,38.16
ONDA VERDE,3534005,BARRETOS,SBBT,83625,67.25
ORIENTE,3534104,MARILHA - SP,SBML,-,18.39
ORIENTE,3534104,LINS,SBLN,83674,63.29
ORIENTE,3534104,ASSIS - S,SBAS,-,65.52
ORINDIÚVA,3534203,FRONTERA-MG,SBFT,-,20.38
ORINDIÚVA,3534203,SAO JOSE DO RIO PRET,SBSR,-,66.42
ORINDIÚVA,3534203,BARRETOS,SBBT,83625,89.37
ORLÂNDIA,3534302,RIBEIRAO PRETO,SBRP,83668,48.95
ORLÂNDIA,3534302,FRANCA,SBFC,83630,51.17
ORLÂNDIA,3534302,BARRETOS,SBBT,83625,73.49
OSASCO,3534401,SANTOS (AEROPORTO),SBST,83818,19.76
OSASCO,3534401,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,35.59
OSASCO,3534401,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,39.65
OSCAR BRESSANE,3534500,MARILHA - SP,SBML,-,37.13
OSCAR BRESSANE,3534500,ASSIS - S,SBAS,-,42.03
OSCAR BRESSANE,3534500,LINS,SBLN,83674,87.14
OSVALDO CRUZ,3534609,PRESIDENTE PRUDENTE,SBDN,83716,75.84
OSVALDO CRUZ,3534609,ARACATUBA,SBAU,83672,81.41
OSVALDO CRUZ,3534609,ASSIS - S,SBAS,-,108.55
OURINHOS,3534708,ASSIS - S,SBAS,-,70.99
OURINHOS,3534708,MARILHA - SP,SBML,-,86.09
OURINHOS,3534708,BAURU (AEROPORTO),SBBU,83722,106.64
OUROESTE,3534757,FRONTERA-MG,SBFT,-,133.87
OUROESTE,3534757,ARACATUBA,SBAU,83672,134.17
OUROESTE,3534757,SAO JOSE DO RIO PRET,SBSR,-,143.05
OURO VERDE,3534807,URUBUPUNGA,SBUP,83617,80.83
OURO VERDE,3534807,PRESIDENTE PRUDENTE,SBDN,83716,80.86
OURO VERDE,3534807,ARACATUBA,SBAU,83672,141.68
PACAEMBU,3534906,PRESIDENTE PRUDENTE,SBDN,83716,77.91
PACAEMBU,3534906,URUBUPUNGA,SBUP,83617,83.09
PACAEMBU,3534906,ARACATUBA,SBAU,83672,96.38
PALESTINA,3535002,FRONTERA-MG,SBFT,-,33.39
PALESTINA,3535002,SAO JOSE DO RIO PRET,SBSR,-,54.25
PALESTINA,3535002,BARRETOS,SBBT,83625,97.83
PALMARES PAULISTA,3535101,BARRETOS,SBBT,83625,63.09
PALMARES PAULISTA,3535101,SAO JOSE DO RIO PRET,SBSR,-,68.32
PALMARES PAULISTA,3535101,GAVIAO PEIXOTO,SBGP,-,86.22
PALMEIRA D'OESTE,3535200,ARACATUBA,SBAU,83672,83.63
PALMEIRA D'OESTE,3535200,URUBUPUNGA,SBUP,83617,94.44
PALMEIRA D'OESTE,3535200,SAO JOSE DO RIO PRET,SBSR,-,145.95
PALMITAL,3535309,ASSIS - S,SBAS,-,32.23
PALMITAL,3535309,MARILHA - SP,SBML,-,78.46
PALMITAL,3535309,LONDRINA (AEROPORTO),SBLO,83768,106.98
PANORAMA,3535408,URUBUPUNGA,SBUP,83617,79.59
PANORAMA,3535408,PRESIDENTE PRUDENTE,SBDN,83716,91.01
PANORAMA,3535408,ARACATUBA,SBAU,83672,152.42
PARAGUAÇU PAULISTA,3535507,ASSIS - S,SBAS,-,26.32
PARAGUAÇU PAULISTA,3535507,MARILHA - SP,SBML,-,79.08
PARAGUAÇU PAULISTA,3535507,PRESIDENTE PRUDENTE,SBDN,83716,88.22
PARAIBUNA,3535606,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,36.97
PARAIBUNA,3535606,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,51.92
PARAIBUNA,3535606,PINDAMONHANGABA,SBPW,83706,58.89
PARAÍSO,3535705,BARRETOS,SBBT,83625,51.32
PARAÍSO,3535705,SAO JOSE DO RIO PRET,SBSR,-,70.32
PARAÍSO,3535705,GAVIAO PEIXOTO,SBGP,-,91.96
PARANAPANEMA,3535804,BAURU (AEROPORTO),SBBU,83722,127.53
PARANAPANEMA,3535804,SAO ROQUE,SBRQ,83058,171.09
PARANAPANEMA,3535804,CAMPINAS (AEROPORTO),SBKP,83721,177.99
PARANAPUÃ,3535903,ARACATUBA,SBAU,83672,119.62
PARANAPUÃ,3535903,URUBUPUNGA,SBUP,83617,130.86
PARANAPUÃ,3535903,SAO JOSE DO RIO PRET,SBSR,-,148.48
PARAPUÃ,3536000,PRESIDENTE PRUDENTE,SBDN,83716,72.54
PARAPUÃ,3536000,ARACATUBA,SBAU,83672,89.99
PARAPUÃ,3536000,ASSIS - S,SBAS,-,94.49
PARDINHO,3536109,BAURU (AEROPORTO),SBBU,83722,113.36
PARDINHO,3536109,CAMPINAS (AEROPORTO),SBKP,83721,131.06
PARDINHO,3536109,SAO CARLOS,SBSA,83726,134.25
PARIQUERA-AÇU,3536208,PARANAGUA,SBPG,83844,115.24
PARIQUERA-AÇU,3536208,SAO ROQUE,SBRQ,83058,148.74
PARIQUERA-AÇU,3536208,CURITIBA,SBBI,83842,160.43
PARISI,3536257,SAO JOSE DO RIO PRET,SBSR,-,89.37
PARISI,3536257,FRONTERA-MG,SBFT,-,90.13
PARISI,3536257,ARACATUBA,SBAU,83672,103.84
PATROCÍNIO PAULISTA,3536307,FRANCA,SBFC,83630,20.09
PATROCÍNIO PAULISTA,3536307,RIBEIRAO PRETO,SBRP,83668,67.97
PATROCÍNIO PAULISTA,3536307,SAO JOSE DA BARRA - MG (AER. FUR,SBFU,-,100.95
PAULICÉIA,3536406,URUBUPUNGA,SBUP,83617,49.79
PAULICÉIA,3536406,PRESIDENTE PRUDENTE,SBDN,83716,115.37
PAULICÉIA,3536406,ARACATUBA,SBAU,83672,141.24
PAULÍNIA,3536505,CAMPINAS (AEROPORTO),SBKP,83721,14.94
PAULÍNIA,3536505,SAO ROQUE,SBRQ,83058,72
PAULÍNIA,3536505,SAO PAULO,SBXP,83781,89.53
PAULISTÂNIA,3536570,BAURU (AEROPORTO),SBBU,83722,36.73
PAULISTÂNIA,3536570,MARILHA - SP,SBML,-,76.86
PAULISTÂNIA,3536570,LINS,SBLN,83674,110.19
PAULO DE FARIA,3536604,FRONTERA-MG,SBFT,-,37.89
PAULO DE FARIA,3536604,SAO JOSE DO RIO PRET,SBSR,-,81.78
PAULO DE FARIA,3536604,BARRETOS,SBBT,83625,106.58
PEDERNEIRAS,3536703,BAURU (AEROPORTO),SBBU,83722,23.34
PEDERNEIRAS,3536703,GAVIAO PEIXOTO,SBGP,-,74.63
PEDERNEIRAS,3536703,ARARAQUARA-S,SBAQ,-,92.24
PEDRA BELA,3536802,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,71.54
PEDRA BELA,3536802,CAMPINAS (AEROPORTO),SBKP,83721,73.69
PEDRA BELA,3536802,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,76.56
PEDRANÓPOLIS,3536901,FRONTERA-MG,SBFT,-,96.9
PEDRANÓPOLIS,3536901,SAO JOSE DO RIO PRET,SBSR,-,98.4
PEDRANÓPOLIS,3536901,ARACATUBA,SBAU,83672,107.52
PEDREGULHO,3537008,FRANCA,SBFC,83630,41.58
PEDREGULHO,3537008,UBERABA (AEROPORTO),SBUR,83576,73.54
PEDREGULHO,3537008,ARAXA-M,SBAX,-,86.19
PEDREIRA,3537107,CAMPINAS (AEROPORTO),SBKP,83721,32.8
PEDREIRA,3537107,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,84.64
PEDREIRA,3537107,SAO ROQUE,SBRQ,83058,85.42
PEDRINHAS PAULISTA,3537156,ASSIS - S,SBAS,-,41.52
PEDRINHAS PAULISTA,3537156,LONDRINA (AEROPORTO),SBLO,83768,64.91
PEDRINHAS PAULISTA,3537156,LONDRINA,SBXO,83766,73.78
PEDRO DE TOLEDO,3537206,SAO ROQUE,SBRQ,83058,71.65
PEDRO DE TOLEDO,3537206,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,81.3
PEDRO DE TOLEDO,3537206,SAO PAULO (CAMPO DE MARTE),SBMT,83779,90.5
PENÁPOLIS,3537305,ARACATUBA,SBAU,83672,46.11
PENÁPOLIS,3537305,LINS,SBLN,83674,46.43
PENÁPOLIS,3537305,MARILHA - SP,SBML,-,88.1
PEREIRA BARRETO,3537404,URUBUPUNGA,SBUP,83617,50.14
PEREIRA BARRETO,3537404,ARACATUBA,SBAU,83672,86.28
PEREIRA BARRETO,3537404,PRESIDENTE PRUDENTE,SBDN,83716,170.29
PEREIRAS,3537503,CAMPINAS (AEROPORTO),SBKP,83721,88.9
PEREIRAS,3537503,SAO ROQUE,SBRQ,83058,98.42
PEREIRAS,3537503,SAO CARLOS,SBSA,83726,122.71
PERUÍBE,3537602,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,82.78
PERUÍBE,3537602,SANTOS (AEROPORTO),SBST,83818,83.58
PERUÍBE,3537602,SAO ROQUE,SBRQ,83058,85.65
PIACATU,3537701,ARACATUBA,SBAU,83672,53.61
PIACATU,3537701,LINS,SBLN,83674,93.22
PIACATU,3537701,MARILHA - SP,SBML,-,101.1
PIEDADE,3537800,SAO ROQUE,SBRQ,83058,43.95
PIEDADE,3537800,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,84.33
PIEDADE,3537800,SAO PAULO (CAMPO DE MARTE),SBMT,83779,88.45
PILAR DO SUL,3537909,SAO ROQUE,SBRQ,83058,72.41
PILAR DO SUL,3537909,CAMPINAS (AEROPORTO),SBKP,83721,113.76
PILAR DO SUL,3537909,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,114.86
PINDAMONHANGABA,3538006,PINDAMONHANGABA,SBPW,83706,10
PINDAMONHANGABA,3538006,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,16.96
PINDAMONHANGABA,3538006,GUARATINGUETA (AEROPORTO),SBGW,83708,29.41
PINDORAMA,3538105,SAO JOSE DO RIO PRET,SBSR,-,68.08
PINDORAMA,3538105,BARRETOS,SBBT,83625,77.22
PINDORAMA,3538105,GAVIAO PEIXOTO,SBGP,-,81.81
PINHALZINHO,3538204,CAMPINAS (AEROPORTO),SBKP,83721,75.12
PINHALZINHO,3538204,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,83.33
PINHALZINHO,3538204,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,87.36
PIQUEROBI,3538303,PRESIDENTE PRUDENTE,SBDN,83716,47.75
PIQUEROBI,3538303,URUBUPUNGA,SBUP,83617,118.36
PIQUEROBI,3538303,ARACATUBA,SBAU,83672,156.86
PIQUETE,3538501,GUARATINGUETA (AEROPORTO),SBGW,83708,20.34
PIQUETE,3538501,PINDAMONHANGABA,SBPW,83706,52.86
PIQUETE,3538501,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,59.47
PIRACAIA,3538600,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,44.24
PIRACAIA,3538600,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,47.8
PIRACAIA,3538600,SAO PAULO,SBXP,83781,59.37
PIRACICABA,3538709,CAMPINAS (AEROPORTO),SBKP,83721,75.65
PIRACICABA,3538709,SAO CARLOS,SBSA,83726,78.59
PIRACICABA,3538709,PIRASSUNUNGA,SBYS,83671,96.95
PIRAJU,3538808,BAURU (AEROPORTO),SBBU,83722,100.98
PIRAJU,3538808,MARILHA - SP,SBML,-,125.41
PIRAJU,3538808,ASSIS - S,SBAS,-,126.99
PIRAJUÍ,3538907,LINS,SBLN,83674,47.19
PIRAJUÍ,3538907,BAURU (AEROPORTO),SBBU,83722,53.64
PIRAJUÍ,3538907,MARILHA - SP,SBML,-,57.69
PIRANGI,3539004,BARRETOS,SBBT,83625,57.27
PIRANGI,3539004,GAVIAO PEIXOTO,SBGP,-,80.37
PIRANGI,3539004,SAO JOSE DO RIO PRET,SBSR,-,82.73
PIRAPORA DO BOM JESUS,3539103,SAO ROQUE,SBRQ,83058,19.19
PIRAPORA DO BOM JESUS,3539103,SAO PAULO,SBXP,83781,38.06
PIRAPORA DO BOM JESUS,3539103,SAO PAULO (CAMPO DE MARTE),SBMT,83779,38.72
PIRAPOZINHO,3539202,PRESIDENTE PRUDENTE,SBDN,83716,38.72
PIRAPOZINHO,3539202,LONDRINA (AEROPORTO),SBLO,83768,106.62
PIRAPOZINHO,3539202,LONDRINA,SBXO,83766,109.84
PIRASSUNUNGA,3539301,PIRASSUNUNGA,SBYS,83671,7.81
PIRASSUNUNGA,3539301,SAO CARLOS,SBSA,83726,49.54
PIRASSUNUNGA,3539301,ARARAQUARA-S,SBAQ,-,79.4
PIRATININGA,3539400,BAURU (AEROPORTO),SBBU,83722,16.95
PIRATININGA,3539400,MARILHA - SP,SBML,-,79.98
PIRATININGA,3539400,LINS,SBLN,83674,101.96
PITANGUEIRAS,3539509,RIBEIRAO PRETO,SBRP,83668,51.49
PITANGUEIRAS,3539509,BARRETOS,SBBT,83625,59.62
PITANGUEIRAS,3539509,GAVIAO PEIXOTO,SBGP,-,86.41
PLANALTO,3539608,ARACATUBA,SBAU,83672,53.3
PLANALTO,3539608,SAO JOSE DO RIO PRET,SBSR,-,59.9
PLANALTO,3539608,LINS,SBLN,83674,77.06
PLATINA,3539707,ASSIS - S,SBAS,-,24.33
PLATINA,3539707,MARILHA - SP,SBML,-,57.97
PLATINA,3539707,LINS,SBLN,83674,116.45
POÁ,3539806,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,17.91
POÁ,3539806,SAO PAULO (CAMPO DE MARTE),SBMT,83779,27.94
POÁ,3539806,SAO PAULO,SBXP,83781,28.16
POLONI,3539905,SAO JOSE DO RIO PRET,SBSR,-,43.7
POLONI,3539905,ARACATUBA,SBAU,83672,76.14
POLONI,3539905,FRONTERA-MG,SBFT,-,84.74
POMPÉIA,3540002,MARILHA - SP,SBML,-,32.25
POMPÉIA,3540002,LINS,SBLN,83674,60.32
POMPÉIA,3540002,ASSIS - S,SBAS,-,72.02
PONGAÍ,3540101,LINS,SBLN,83674,40.98
PONGAÍ,3540101,BAURU (AEROPORTO),SBBU,83722,72.1
PONGAÍ,3540101,MARILHA - SP,SBML,-,76.58
PONTAL,3540200,RIBEIRAO PRETO,SBRP,83668,33.96
PONTAL,3540200,BARRETOS,SBBT,83625,71.69
PONTAL,3540200,FRANCA,SBFC,83630,79.82
PONTALINDA,3540259,ARACATUBA,SBAU,83672,76.19
PONTALINDA,3540259,URUBUPUNGA,SBUP,83617,115.78
PONTALINDA,3540259,SAO JOSE DO RIO PRET,SBSR,-,123.08
PONTES GESTAL,3540309,FRONTERA-MG,SBFT,-,61.36
PONTES GESTAL,3540309,SAO JOSE DO RIO PRET,SBSR,-,78.89
PONTES GESTAL,3540309,ARACATUBA,SBAU,83672,127.23
POPULINA,3540408,ARACATUBA,SBAU,83672,136.24
POPULINA,3540408,FRONTERA-MG,SBFT,-,145.55
POPULINA,3540408,URUBUPUNGA,SBUP,83617,148.05
PORANGABA,3540507,CAMPINAS (AEROPORTO),SBKP,83721,104.19
PORANGABA,3540507,SAO ROQUE,SBRQ,83058,109.32
PORANGABA,3540507,SAO CARLOS,SBSA,83726,130.62
PORTO FELIZ,3540606,CAMPINAS (AEROPORTO),SBKP,83721,48.14
PORTO FELIZ,3540606,SAO ROQUE,SBRQ,83058,51.73
PORTO FELIZ,3540606,SAO PAULO,SBXP,83781,96.37
PORTO FERREIRA,3540705,PIRASSUNUNGA,SBYS,83671,19.06
PORTO FERREIRA,3540705,SAO CARLOS,SBSA,83726,48
PORTO FERREIRA,3540705,ARARAQUARA-S,SBAQ,-,70.87
POTIM,3540754,GUARATINGUETA (AEROPORTO),SBGW,83708,12.14
POTIM,3540754,PINDAMONHANGABA,SBPW,83706,25.03
POTIM,3540754,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,31.43
POTIRENDABA,3540804,SAO JOSE DO RIO PRET,SBSR,-,30.78
POTIRENDABA,3540804,LINS,SBLN,83674,75.71
POTIRENDABA,3540804,FRONTERA-MG,SBFT,-,91.28
PRACINHA,3540853,PRESIDENTE PRUDENTE,SBDN,83716,53.63
PRACINHA,3540853,ARACATUBA,SBAU,83672,102.34
PRACINHA,3540853,ASSIS - S,SBAS,-,109.47
PRADÓPOLIS,3540903,RIBEIRAO PRETO,SBRP,83668,41.22
PRADÓPOLIS,3540903,ARARAQUARA-S,SBAQ,-,50.66
PRADÓPOLIS,3540903,GAVIAO PEIXOTO,SBGP,-,57.28
PRAIA GRANDE,3541000,SANTOS (AEROPORTO),SBST,83818,27.56
PRAIA GRANDE,3541000,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,46.5
PRAIA GRANDE,3541000,SAO PAULO (CAMPO DE MARTE),SBMT,83779,57.2
PRATÂNIA,3541059,BAURU (AEROPORTO),SBBU,83722,67.15
PRATÂNIA,3541059,GAVIAO PEIXOTO,SBGP,-,120.37
PRATÂNIA,3541059,SAO CARLOS,SBSA,83726,122.86
PRESIDENTE ALVES,3541109,BAURU (AEROPORTO),SBBU,83722,43.15
PRESIDENTE ALVES,3541109,MARILHA - SP,SBML,-,50.68
PRESIDENTE ALVES,3541109,LINS,SBLN,83674,60.2
PRESIDENTE BERNARDES,3541208,PRESIDENTE PRUDENTE,SBDN,83716,21.23
PRESIDENTE BERNARDES,3541208,ASSIS - S,SBAS,-,133.66
PRESIDENTE BERNARDES,3541208,LONDRINA (AEROPORTO),SBLO,83768,144.27
PRESIDENTE EPITÁCIO,3541307,PRESIDENTE PRUDENTE,SBDN,83716,82.43
PRESIDENTE EPITÁCIO,3541307,URUBUPUNGA,SBUP,83617,138.39
PRESIDENTE EPITÁCIO,3541307,MARINGA,SBMG,83767,175.32
PRESIDENTE PRUDENTE,3541406,PRESIDENTE PRUDENTE,SBDN,83716,20.52
PRESIDENTE PRUDENTE,3541406,ASSIS - S,SBAS,-,113.63
PRESIDENTE PRUDENTE,3541406,ARACATUBA,SBAU,83672,136.02
PRESIDENTE VENCESLAU,3541505,PRESIDENTE PRUDENTE,SBDN,83716,60.27
PRESIDENTE VENCESLAU,3541505,URUBUPUNGA,SBUP,83617,113.92
PRESIDENTE VENCESLAU,3541505,ARACATUBA,SBAU,83672,163.44
PROMISSÃO,3541604,LINS,SBLN,83674,20.26
PROMISSÃO,3541604,ARACATUBA,SBAU,83672,72.9
PROMISSÃO,3541604,MARILHA - SP,SBML,-,73.11
QUADRA,3541653,SAO ROQUE,SBRQ,83058,96.79
QUADRA,3541653,CAMPINAS (AEROPORTO),SBKP,83721,99.52
QUADRA,3541653,SAO CARLOS,SBSA,83726,143.27
QUATÁ,3541703,ASSIS - S,SBAS,-,51.21
QUATÁ,3541703,MARILHA - SP,SBML,-,74.61
QUATÁ,3541703,PRESIDENTE PRUDENTE,SBDN,83716,80.96
QUEIROZ,3541802,LINS,SBLN,83674,53.23
QUEIROZ,3541802,MARILHA - SP,SBML,-,54.13
QUEIROZ,3541802,ARACATUBA,SBAU,83672,76.74
QUELUZ,3541901,RESENDE,SBRS,83738,38.15
QUELUZ,3541901,GUARATINGUETA (AEROPORTO),SBGW,83708,49.74
QUELUZ,3541901,PINDAMONHANGABA,SBPW,83706,85.98
QUINTANA,3542008,MARILHA - SP,SBML,-,47.27
QUINTANA,3542008,ASSIS - S,SBAS,-,59.46
QUINTANA,3542008,LINS,SBLN,83674,79.96
RAFARD,3542107,CAMPINAS (AEROPORTO),SBKP,83721,47.49
RAFARD,3542107,SAO ROQUE,SBRQ,83058,70.93
RAFARD,3542107,SAO PAULO,SBXP,83781,110.57
RANCHARIA,3542206,PRESIDENTE PRUDENTE,SBDN,83716,52.86
RANCHARIA,3542206,ASSIS - S,SBAS,-,62.52
RANCHARIA,3542206,MARILHA - SP,SBML,-,104.44
REDENÇÃO DA SERRA,3542305,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,25.04
REDENÇÃO DA SERRA,3542305,PINDAMONHANGABA,SBPW,83706,31.92
REDENÇÃO DA SERRA,3542305,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,35.31
REGENTE FEIJÓ,3542404,PRESIDENTE PRUDENTE,SBDN,83716,13.33
REGENTE FEIJÓ,3542404,ASSIS - S,SBAS,-,99.75
REGENTE FEIJÓ,3542404,LONDRINA (AEROPORTO),SBLO,83768,125.76
REGINÓPOLIS,3542503,BAURU (AEROPORTO),SBBU,83722,49.91
REGINÓPOLIS,3542503,LINS,SBLN,83674,63.4
REGINÓPOLIS,3542503,GAVIAO PEIXOTO,SBGP,-,81.53
REGISTRO,3542602,SAO ROQUE,SBRQ,83058,130.55
REGISTRO,3542602,PARANAGUA,SBPG,83844,133.13
REGISTRO,3542602,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,155.84
RESTINGA,3542701,FRANCA,SBFC,83630,11.11
RESTINGA,3542701,RIBEIRAO PRETO,SBRP,83668,59.02
RESTINGA,3542701,UBERABA (AEROPORTO),SBUR,83576,109.14
RIBEIRA,3542800,CURITIBA,SBBI,83842,90.51
RIBEIRA,3542800,CURITIBA (AEROPORTO),SBCT,83840,102.62
RIBEIRA,3542800,PARANAGUA,SBPG,83844,114.33
RIBEIRÃO BONITO,3542909,ARARAQUARA-S,SBAQ,-,29.31
RIBEIRÃO BONITO,3542909,SAO CARLOS,SBSA,83726,32.84
RIBEIRÃO BONITO,3542909,GAVIAO PEIXOTO,SBGP,-,38.95
RIBEIRÃO BRANCO,3543006,CURITIBA,SBBI,83842,135.1
RIBEIRÃO BRANCO,3543006,PARANAGUA,SBPG,83844,142.92
RIBEIRÃO BRANCO,3543006,CURITIBA (AEROPORTO),SBCT,83840,145.97
RIBEIRÃO CORRENTE,3543105,FRANCA,SBFC,83630,21.02
RIBEIRÃO CORRENTE,3543105,RIBEIRAO PRETO,SBRP,83668,77.56
RIBEIRÃO CORRENTE,3543105,UBERABA (AEROPORTO),SBUR,83576,85.92
RIBEIRÃO DO SUL,3543204,ASSIS - S,SBAS,-,55.74
RIBEIRÃO DO SUL,3543204,MARILHA - SP,SBML,-,63.55
RIBEIRÃO DO SUL,3543204,BAURU (AEROPORTO),SBBU,83722,99.87
RIBEIRÃO DOS ÍNDIOS,3543238,PRESIDENTE PRUDENTE,SBDN,83716,46.72
RIBEIRÃO DOS ÍNDIOS,3543238,URUBUPUNGA,SBUP,83617,109.51
RIBEIRÃO DOS ÍNDIOS,3543238,ARACATUBA,SBAU,83672,139.84
RIBEIRÃO GRANDE,3543253,SAO ROQUE,SBRQ,83058,146.01
RIBEIRÃO GRANDE,3543253,PARANAGUA,SBPG,83844,149.25
RIBEIRÃO GRANDE,3543253,CURITIBA,SBBI,83842,161.2
RIBEIRÃO PIRES,3543303,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,25.09
RIBEIRÃO PIRES,3543303,SANTOS (AEROPORTO),SBST,83818,25.21
RIBEIRÃO PIRES,3543303,SAO PAULO (CAMPO DE MARTE),SBMT,83779,31.32
RIBEIRÃO PRETO,3543402,RIBEIRAO PRETO,SBRP,83668,11.63
RIBEIRÃO PRETO,3543402,ARARAQUARA-S,SBAQ,-,72.67
RIBEIRÃO PRETO,3543402,FRANCA,SBFC,83630,81.3
RIVERSUL,3543501,TELEMACO BORBA,SBTL,-,132.92
RIVERSUL,3543501,PONTA GROSSA,SBGS,83837,157.37
RIVERSUL,3543501,ASSIS - S,SBAS,-,169.69
RIFAINA,3543600,FRANCA,SBFC,83630,57.79
RIFAINA,3543600,UBERABA (AEROPORTO),SBUR,83576,64.07
RIFAINA,3543600,ARAXA-M,SBAX,-,73.47
RINCÃO,3543709,ARARAQUARA-S,SBAQ,-,24.97
RINCÃO,3543709,GAVIAO PEIXOTO,SBGP,-,42.62
RINCÃO,3543709,SAO CARLOS,SBSA,83726,50.28
RINÓPOLIS,3543808,ARACATUBA,SBAU,83672,68.15
RINÓPOLIS,3543808,PRESIDENTE PRUDENTE,SBDN,83716,92.07
RINÓPOLIS,3543808,MARILHA - SP,SBML,-,99.19
RIO CLARO,3543907,SAO CARLOS,SBSA,83726,49.03
RIO CLARO,3543907,PIRASSUNUNGA,SBYS,83671,52.17
RIO CLARO,3543907,CAMPINAS (AEROPORTO),SBKP,83721,84.47
RIO DAS PEDRAS,3544004,CAMPINAS (AEROPORTO),SBKP,83721,70.53
RIO DAS PEDRAS,3544004,SAO CARLOS,SBSA,83726,88.51
RIO DAS PEDRAS,3544004,SAO ROQUE,SBRQ,83058,103.56
RIO GRANDE DA SERRA,3544103,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,24.36
RIO GRANDE DA SERRA,3544103,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,25.48
RIO GRANDE DA SERRA,3544103,SAO PAULO (CAMPO DE MARTE),SBMT,83779,26.7
RIOLÂNDIA,3544202,FRONTERA-MG,SBFT,-,62.12
RIOLÂNDIA,3544202,SAO JOSE DO RIO PRET,SBSR,-,92.08
RIOLÂNDIA,3544202,BARRETOS,SBBT,83625,131.13
ROSANA,3544251,MARINGA,SBMG,83767,138.3
ROSANA,3544251,PRESIDENTE PRUDENTE,SBDN,83716,148.71
